question,document,type,order,text,pmid
1110,0,2_abstract_sentence,0,"Pelvic fractures, especially those of a Malgaigne type, frequently occur in patients who are polytraumatized. ",8769442
1110,0,2_abstract_sentence,1,"Sacroiliac disruption reflects a massive, disruptive energy force with concurrent soft tissue injury. ",8769442
1110,0,2_abstract_sentence,2,Fixation through an anterior approach facilitates the accurate and stable fixation and avoids many soft tissue wound problems associated with open anterior approaches. ,8769442
1110,0,2_abstract_sentence,3,The absolute indication for the approach is a posterior disruption of the sacroiliac joint with or without an iliac wing fracture that is unreducible by closed reduction techniques. ,8769442
1110,1,1_title,0,Conservative treatment of Malgaigne fracture in young female--case report.  ,24502106
1110,1,2_abstract_sentence,0,"INTRODUCTION: Pelvic ring injuries usually result from high-energy trauma, and cranial and abdominal multiple injuries are frequently present. ",24502106
1110,1,2_abstract_sentence,1,"Malgaigne fracture is referred to pelvic ring disruption at two sites, and is often treated surgically for its instability. ",24502106
1110,1,2_abstract_sentence,2,We present a case of nonoperative treatment of Malgaigne pelvic fracture. ,24502106
1110,1,2_abstract_sentence,3,CASE OUTLINE: A 17-year-old girl sustained a Malgaigne fracture falling off a horse. ,24502106
1110,1,2_abstract_sentence,4,"After ruling out urgent multiple trauma in local hospital, she was then transferred to Pediatric Orthopedic and Trauma Service at the Institute of Orthopedic Surgery ""Banjica"" Belgrade, with provisional cutaneous traction of 2 kg applied to her right leg. ",24502106
1110,1,2_abstract_sentence,5,"After the status evaluation, the supracondylar femoral traction was applied for three months, combined with pelvic cradle for first 73 days. ",24502106
1110,1,2_abstract_sentence,6,"Weight of traction was gradually adjusted according to x-ray check-up, ranging from 1-16 kg (1/4 of body weight). ",24502106
1110,1,2_abstract_sentence,7,"Antibiotic prophylaxis was administered for 10 days, and thromboprophylaxis for two months. ",24502106
1110,1,2_abstract_sentence,8,"After the removal of traction, physical therapy was applied and the patient achieved full weight bearing four months after the injury. ",24502106
1110,1,2_abstract_sentence,9,"Treatment outcome was a symmetric and stable pelvic ring, equal leg length, full range of motion in both hip joints and normal walking. ",24502106
1110,1,2_abstract_sentence,10,"CONCLUSION: Traction therapy, combined with gravitational suspension in pelvic cradle, resulted in excellent clinical result. ",24502106
1110,1,2_abstract_sentence,11,"Although significantly longer and  more loaded than usual, normal weight bearing and walking were promptly achieved  using intensive physical therapy. ",24502106
1110,2,1_title,0,External fixation of unstable Malgaigne fractures: the comparative mechanical performance of a new configuration.  ,1465304
1110,2,2_abstract_sentence,0,An external fixator has been designed that is rigid enough to eliminate the need  for skeletal traction in patients with unstable pelvic-ring fractures. ,1465304
1110,2,2_abstract_sentence,1,This Wichita frame is similar to the Pittsburgh frame but is stiffened by the use of locked crossbars connecting the side triangles. ,1465304
1110,2,2_abstract_sentence,2,The frame was tested in cadaveric specimens by techniques previously reported. ,1465304
1110,2,2_abstract_sentence,3,"In addition, finite-element modeling of the various frame designs was performed to ensure that the frame configuration was optimal and to supplement in vitro test results. ",1465304
1110,2,2_abstract_sentence,4,Multiple variables that can  influence frame failure loads were examined. ,1465304
1110,3,1_title,0,Pathologic Malgaigne fracture following pelvic irradiation. A case report.  ,3111770
1110,4,1_title,0,Chiropractic care of a patient with low back pain associated with subluxations and a Malgaigne-type pelvic fracture.  ,15195043
1110,4,2_abstract_sentence,0,OBJECTIVE: To describe the chiropractic care of a patient with a pelvic ring fracture and concomitant subluxations of multiple segments of the spinal column. ,15195043
1110,4,2_abstract_sentence,1,"CLINICAL FEATURES: A 23-year-old male, after falling down a flight of stairs, was initially hospitalized for fractures of the pelvis. ",15195043
1110,4,2_abstract_sentence,2,"Five weeks posthospitalization, the patient initiated chiropractic care with complaints of severe low back pain with lower extremity involvement. ",15195043
1110,4,2_abstract_sentence,3,He also complained of neck pain and occipital headache. ,15195043
1110,4,2_abstract_sentence,4,The patient had several positive low back orthopedic tests with bilaterally absent Achilles deep tendon reflexes. ,15195043
1110,4,2_abstract_sentence,5,"The anteroposterior  radiographic view revealed ununited fractures at the left superior and inferior pubic ramus, noted as a type I Malgaigne fracture. ",15195043
1110,4,2_abstract_sentence,6,"Subluxations were detected at  the left innominate (ie, fracture-subluxation) and at the patient's lumbar, thoracic, and cervical spine. ",15195043
1110,4,2_abstract_sentence,7,"INTERVENTION AND OUTCOME: The patient was cared for with contact-specific, high-velocity, low-amplitude adjustments to sites of vertebral and sacroiliac subluxations. ",15195043
1110,4,2_abstract_sentence,8,"The patient's response to care was positive, receiving great pain relief. ",15195043
1110,4,2_abstract_sentence,9,"Less than 3 months after initiating care, the patient returned to work on regular duty. ",15195043
1110,4,2_abstract_sentence,10,CONCLUSION: There are indications that patients suffering from the injuries described above may derive benefits from chiropractic care. ,15195043
1110,4,2_abstract_sentence,11,The practitioner must pay careful attention to issues of biomechanical and vascular stability and adjustment modifications in these types of patients. ,15195043
1110,5,1_title,0,Pelvic fracture and associated urologic injuries.  ,11775195
1110,5,2_abstract_sentence,0,"Successful management of patients with major pelvic injuries requires a team approach including orthopedic, urologic, and trauma surgeons. ",11775195
1110,5,2_abstract_sentence,1,Each unstable pelvic disruption must be treated aggressively to minimize complications and maximize long-term functional outcome. ,11775195
1110,5,2_abstract_sentence,2,"Commonly associated urologic injuries include injuries of the urethra, corpora cavernosa (penis), bladder, and bladder  neck. ",11775195
1110,5,2_abstract_sentence,3,Bladder injuries are usually extraperitoneal and result from shearing forces or direct laceration by a bone spicule. ,11775195
1110,5,2_abstract_sentence,4,"Posterior urethral injuries occur  more commonly with vertically applied forces, which typically create Malgaigne-type fractures. ",11775195
1110,5,2_abstract_sentence,5,"Common complications of urethral disruption are urethral stricture, incontinence, and impotence. ",11775195
1110,5,2_abstract_sentence,6,"Acute urethral injury management is controversial, although it appears that early primary realignment has promise  for minimizing the complications. ",11775195
1110,5,2_abstract_sentence,7,"Impotence after pelvic fracture is predominantly vascular in origin, not neurologic as once thought. ",11775195
1110,6,1_title,0,Open reduction and internal fixation of an acetabular fracture during pregnancy.  ,1403261
1110,6,2_abstract_sentence,0,Fractures of the pelvis and acetabulum are common injuries in a mechanized society and frequently occur in the younger age groups. ,1403261
1110,6,2_abstract_sentence,1,"Commonly associated injuries such as hemorrhage, urethral tears, gastrointestinal injuries, and major vessel damage are well reported and well known to orthopaedic surgeons. ",1403261
1110,6,2_abstract_sentence,2,Another less frequently reported complication of pelvic fractures is the potential association with pregnancy and subsequent childbirth. ,1403261
1110,6,2_abstract_sentence,3,"This problem was first described by Malgaigne in 1857 in his classic article on double vertical fractures of the pelvis, in which he described a 34-year-old woman with a pelvic  fracture who subsequently died during childbirth. ",1403261
1110,6,2_abstract_sentence,4,A review of the literature reveals numerous articles addressing potential problems with parturition subsequent to a pelvic fracture and several articles dealing with pelvic fractures occurring during pregnancy. ,1403261
1110,6,2_abstract_sentence,5,"The current literature on pelvic fractures  during pregnancy, however, recommends only nonoperative treatment and, to our knowledge, there have been no reports of operative fixation during pregnancy. ",1403261
1110,6,2_abstract_sentence,6,"The purpose of this article is to report a case of an acetabular fracture in a pregnant woman treated with open reduction and internal fixation, who went on to  carry a full-term baby and have a normal delivery. ",1403261
1110,7,1_title,0,Fractures of the sacrum and disk herniation: rare lesions in the pediatric surgical patient?  ,1498111
1110,7,2_abstract_sentence,0,Fractures of the sacrum and lesions of the intervertebral disks are seldom reported in childhood and adolescence. ,1498111
1110,7,2_abstract_sentence,1,"In our report, illustrated by three representative cases that we treated during the past six months, we show that sacrum fractures, not an easy diagnosis, may be more frequent than currently assumed, and that in quite a number of children and adolescents an anterior pelvic fracture may in fact be an unrecognized Malgaigne type pelvic fracture with a posterior fracture plane cutting through the sacrum. ",1498111
1110,7,2_abstract_sentence,2,They may be accompanied by herniations and/or lacerations of intervertebral disks. ,1498111
1110,8,1_title,0,CT detection of serious internal and skeletal injuries in patients with pelvic fractures.  ,10894080
1110,8,2_abstract_sentence,0,"RATIONALE AND OBJECTIVES: The purpose of this study was to determine the percentage of patients with known pelvic fractures who have additional findings of intraabdominal injury, as diagnosed at abdominal computed tomography (CT), and to determine if patients with specific types or patterns of fractures are more likely to have additional injuries. ",10894080
